_id;productDescription;batchesOfGoods[0].product.specialCharacteristics[0].specialCharacteristicType
019c76f4-e0af-7f67-9807-ab5c1fb865b6;Velo;
019c76f5-f070-7b58-9672-50124442cba6;Vélo;HAZARDOUS
019c76f6-1a3e-7d1c-84fb-d43fa0a3051f;Velo;
019c76f8-91e6-7308-ae64-c98bd96a5e67;Velo;
019c76f8-ff7e-792f-98b5-5796ff4464c1;Velo;
019c76fa-37e5-7af6-a7fe-f26046b1c0d6;CONFISERIES;
019c7703-ec0f-7f5f-b1cb-c4cfd7a42930;DOCUMENTS;
019c7704-8b8f-7eea-837b-15c012efbc4a;DOCUMENTS;
019c7704-9454-7fb9-a29d-5ce418c8dd2d;DOCUMENTS;
019c7712-524a-7a5a-9f8f-e1875f4d7a8b;TUYAUX;
019c771e-23ce-7cbf-91a8-e14efe22460a;2 bidons de 100 kg pulpes de betteraves et fumiers;
019c7734-e51a-7ec9-8d83-a64917286666;Ampli guitare fragile;
019c7736-4afd-71cf-aa5c-35defd6e3b2a;10 sacs de noisettes et 4 seaux;
019c7744-0865-7c55-9ca4-b5c0d3961632;aménagement van;
019c774a-9a6d-7c39-9a2c-d86623f7a3bb;Pieces agricole;
019c774a-ea76-7b3d-ae09-b87043d1ccbb;Pieces agricole;
019c7751-382c-74d8-bcb1-04f19eb0834c;Test YWH;
019c7755-e460-77af-8fa8-95b062ddee21;Test YWH;
019c7759-ba87-7a7a-94cc-6fbb2999acc0;Moteur;
019c7759-debe-7f76-80b3-fda41117bc8c;Test YWH;
019c7759-f694-78b9-b16c-5d11cebf6246;Moteur;
019c7764-7887-7f6f-bdae-01d9d71bcca7;Test YWH;
019c7766-032f-7703-8014-61938c9c2368;test;
019c7776-7adc-7b42-b3de-bedac554e869;Test YWH;HAZARDOUS
019c7776-c234-70be-bca6-d1ff19a2d846;Test YWH;HAZARDOUS
019c7776-f968-7abd-8271-f05b4d77a063;Test YWH;HAZARDOUS
019c7777-31b2-7fec-a66a-ebb896d03619;Test YWH;HAZARDOUS
019c7778-481b-7ee6-9deb-b88d1084d7de;Test YWH;
019c7781-eb62-7e70-8875-bdffc71d5903;Par choc de voiture;
019c7785-5a25-7ec1-87bf-53f90fa6d2c7;Noix coques;
019c7787-485d-7cc8-a245-e0fb5ae08d59;Noix coques;
019c778a-939b-705a-82d3-43d47ca0b716;Test YWH;
019c7791-2ff9-79ee-912f-eb545b070495;Test YWH;
019c77a0-08a5-73eb-8eaf-01e3b7ff70b9;Test YWH;
019c77a0-d532-7142-b168-71ee05599cd4;Test YWH;
019c77bd-0c6e-7c48-b034-53a12ab50fcb;BORNE DE JEUX;
019c77d4-14d2-7dba-b0d9-3eca800f88a0;Unite interne pompe a chaleur;
019c7892-7d57-7f6d-afe1-d97b6d0823c7;Pièce;
019c789d-ae65-797b-8e36-76460c15c692;Film plastique;
019c791f-f00b-77c8-ae9c-90c396206c19;Moule;
019c794f-63a8-7ece-b4b4-d032bcf30f41;Pièce de tracteur agricole;
019c79bb-93bd-7145-ae14-9fb21284f5e8;Machine;
019c79bd-7fb0-7e72-b8a4-9c2cd5e76788;Machine;
019c79ca-7b3f-7173-bd30-b25e18d67dc9;pièce mécanique;
019c79da-82bc-7f0f-87b0-0e44a1558fe6;moteur voiture;
019c79e1-3e1f-7482-9fe6-887c38abe0fa;Fraiseuse hoffmann;
019c79e9-09f8-732e-b83c-eca6c79f64a0;Positioneur de soudure;
019c79ed-c4c5-7231-865e-ff10259884aa;Fraiseuse hoffmann;
019c79ee-66e9-76c1-8f0d-c944eb5e9741;TABLEAU;
019c79f5-5154-7e62-8f07-46ea40fffff1;28 APPUIS VELOS;
019c79fc-7297-7c60-a93a-916bc5fe77ec;Vélo;
019c7a05-218d-7442-b109-4dc729c998eb;boite de vitesses;
019c7a06-339f-7572-a96f-0781a3bef708;Matériel électronique et divers;
019c7a07-36e3-75de-8240-1f54f99cb3f3;Pièce mécanique engin de TP;
019c7a07-7d01-7fd3-b89f-a478e21cb055;PROFILS ACIERS;
019c7a09-7947-7db8-83bc-b94d66dd43c2;CAISSON DE VENTILATION;
019c7a0b-8094-77a2-a59d-789570fdcfca;Arbre;
019c7a0c-37e9-7fb8-a3b2-a1b6260d6c7f;Arbre;
019c7a1f-76b9-7753-9c95-ae417b839e54;serrure de porte automobile;
019c7a1f-ede1-79c2-adaf-44700064173c;Vélo de sport Matrix;
019c7a20-b013-7d62-b496-e90561a2f03e;Vélo de sport Matrix;
019c7a22-2ea0-78ba-9b33-2e8630f0e514;4 chaises;
019c7a25-599f-783a-a894-88dacb52a622;4 chaises;
019c7a25-6adb-7961-902f-ea0bce9c6865;Machine IPL;
019c7a25-ed88-718a-a1a3-393a9a0ed0a7;Marchandise commerciale (présentoirs, flyer, etc.);
019c7a2c-72a5-72f9-882c-d6f831d6f633;PIECE;
019c7a2d-2b87-7a2f-8f78-95f3c2432624;protection;
019c7a2f-4e6e-7db2-b762-b6515fb4518e;Pompe à chaleur;
019c7a30-17ca-7645-b9e7-e237d07b1b70;Vélo de sport Matrix;
019c7a39-fe88-7d61-a586-cfe6c78c98dc;Porte arrière voiture;
019c7a41-3f82-7b05-a166-056127c5a588;Tableau feagile;
019c7a45-c1a9-7df5-bb63-7ec45286f062;Meuble menuiserie;
019c7a49-43b5-7cf6-a6af-6baadd3e77f5;Pompe à chaleur;
019c7a4a-0307-746d-ae3c-4d3eda5a0bd5;scie de menuiserie;
019c7a4b-0bc5-71e2-98ca-c7fa078dda7c;Tableau feagile;
019c7a51-44d8-7bfa-bcf4-883be0e062e3;profils aciers;
019c7a53-35a8-7cab-ba21-51f92c875e1c;pièces autos;
019c7a59-bcd3-7af1-ada4-8fb1f370c25b;PIECE;
019c7a5a-6734-7f8d-9ee2-1b210fed793c;matériel audiovisuel;PERISHABLE
019c7a5c-2a31-75c5-810e-1386d1ec97b6;pare choc;
019c7a5c-8a2b-7583-82d3-3e4b29db1724;porte newbeetle;
019c7a5e-7a97-791d-9ad4-0c24b736be9c;TOLE ACIER;
019c7a67-b75d-7403-b60d-aeeb7c1f88ad;Tole;
019c7a68-4b5a-7c93-9307-0242e6ffab6a;pièce voiture (boite de vitesse pour automobile );
019c7a6a-b131-7b49-bb90-dfec52df8fe2;PONT ARRIERE;
019c7a6c-429b-7c6f-89ea-bdbb34be98e1;boite a vitesse;
019c7a6c-bfa3-77ef-8719-c0b0358e854d;Poste à souder;
019c7a6d-8557-7c4b-aa1d-31a03568c382;caisse;
019c7a70-3a3c-7d39-bee6-506b30503a07;PONT ARRIERE;
019c7a71-0a5c-71f4-a980-a87a2e657ca5;TEST;
019c7a72-6c84-72a6-928e-24226540c19b;Profil aluminium;
019c7a72-8367-728a-830c-2c6f6c652520;PIECE;
019c7a73-0717-7a28-b064-fb3730c19a60;Profil aluminium;
019c7a74-44e7-7d8a-acd6-0a854e0c0ea9;PIECE;
019c7a76-f439-7416-b6c5-c5d3aa434328;Capot voiture;
019c7a80-e866-7668-a49d-cd1eea449a66;electronique;
019c7a82-ec97-7e95-86aa-0398cb0a0db5;Quincaillerie;
019c7a84-60b5-7f82-9abb-2ec654a6060e;porte lattérale;
019c7a87-fcfb-7dcc-b573-8eed10ed117e;radiateur;
019c7a88-5a36-7036-9990-17ff4246acf1;moteur;
019c7a89-6962-7745-b3fd-7c60f38de054;BANQUETTE AR DE VOITURE;
019c7a89-a9a3-748d-97d7-75bdb34e98cd;Valves d'équilibrage;
019c7a89-d4e9-7c42-8b04-37ebe6e2027d;Pare-chocs;
019c7a8b-6593-72a0-85e8-6d7854a3ecc9;PARE CHOC;
019c7a8b-68a5-7c07-920b-6fc17e2d221a;Vibrateur industriel;
019c7a8c-0868-7c69-b7c7-0cc7017ef718;PROFILS ACIERS;
019c7a8d-6a71-7353-97d2-155c4ce9ade3;luminaires;
019c7a8d-d4d2-76c4-a267-82786f163747;luminaires;
019c7a8d-db34-725a-8f8b-65b29c4527d8;PROFILS ACIERS;
019c7a91-6d2f-727d-967b-fe7fd5822457;Valves d'équilibrage;
019c7a92-eefb-73b5-a07f-ce1feaa6ca10;Radiateur electrique;
019c7a93-3d79-733a-a442-4a26a8975c1a;Radiateur electrique;
019c7a98-067e-77de-b19c-6227a8bba347;PAVE;
019c7a9a-0f24-754d-b023-45b421127c52;Matériels Médicales;
019c7a9a-cc99-7437-9f6c-6427fcacf3cd;goodies;
019c7aa1-0a14-7a3d-9690-54ca4109872c;Plants de Chataignier;PERISHABLE
019c7aac-7aaf-7873-9374-a279ec73b12e;pièce voiture (boite de vitesse pour automobile );
019c7aac-eeaa-7b7b-8e43-e7eb7a443aba;pièce voiture (boite de vitesse pour automobile );
019c7aad-32e8-7cbf-a63d-4a3da61a9092;4 BATTERIES PLOMB;HAZARDOUS
019c7aaf-1bba-7c3a-8866-0c5129abf2e1;Panneaux composites fragiles;
019c7ab0-972e-7674-b394-0eca2862f0e9;DIVERS CABLES;
019c7ab6-a7f8-7e55-9e05-66aa3fe55c77;boite de vitesse camion;HAZARDOUS
019c7abc-5cf4-793c-931e-58f355a232a3;friteuse;
019c7abc-d561-7920-966b-4ab3a73a2392;Domino;
019c7ac9-c330-78a3-8000-7c9bc3f27c73;ordinateur;
019c7acb-0616-7383-aeff-067c5c03d755;illuminations de noel;
019c7acf-5f35-73fa-a194-f2602ac7746a;Echantillons;
019c7ad2-3acc-75e3-b524-81574d660a8e;illuminations de noel;
019c7ad2-b379-7694-b894-c7bba5b5d73f;illuminations de noel;
019c7adf-2d53-7d43-8730-340fe7c4c9bd;Vitre automobile;
019c7adf-a721-7e66-8aa3-0589de784c64;MOLETTE;
019c7ae3-6b7d-7932-b0e1-4427380024dd;electro menager;
019c7ae3-8f6f-7628-88d5-8b6c2117f203;pièces détachées moto;
019c7ae9-f4ae-7632-93c7-7949d90c23db;Used clothing;
019c7af5-4eb9-7acc-a826-79693a1c05ac;cartons de Champagne;ALCOOL
019c7afb-63ae-7bfb-a048-647d51f9db7f;Rideaux plastique;
019c7b01-7e9a-73b7-957e-d91707d654fc;Technologie esthétique;
019c7b10-10d0-7133-93a2-28c593e2e583;Bâches;
019c7b10-aafd-7e19-9ab6-1a533031f910;MATERIEL GTB;
019c7b12-61c4-77d1-bc0d-0b5f2f071792;MATERIEL GTB;
019c7b13-04d7-7d1d-8ee7-c7819c284bcb;matelas;
019c7b14-05fb-76b8-a3b4-40ce808b304a;matelas;
019c7b19-35fd-781b-9f16-5c39cf1ea8f7;snowboard;
019c7b24-49bb-7f21-9ae2-10eca498f7d1;Armoire Electrique;
019c7b2f-ef77-724d-a112-6d955e008906;Prêt-à-porter;
019c7b30-7cf8-7099-92d7-5792e3bf22ae;matelas;
019c7b30-bd80-7aab-a49f-1febdfcb68aa;matelas;
019c7b3e-9a8d-7f92-af76-95d8ae5c76e3;batterie de lithium 12.8v 8ah;HAZARDOUS
019c7b40-3f1d-70ea-9de5-d61b1985c436;VELO;
019c7b43-7cfb-73c2-97de-d57373345239;futs vides;
019c7b44-6aa4-7419-b5ec-8624f2c46efe;Armoires;
019c7b46-34d3-71f4-bfc7-18f101dc2917;Armoires;
019c7b4a-a6c4-797b-915d-23d7da5fcd95;Verre plat pour la construction;
019c7b4a-e2f9-7adf-84f1-47763d4b9909;Produit chimique;HAZARDOUS
019c7b50-1356-7b42-99a0-f857a6be8794;Sauna;
019c7b50-5770-7912-b3d2-85219a215e7e;marchandise fragile (moteur d'aspirateur);
019c7b51-597a-7ff6-a47b-50d71f5dcdcb;Célérométres;
019c7b54-9e6b-7c8f-abdf-5c4c4c5a34d8;machine;
019c7b59-066d-746e-86cb-3e2df7885b17;Capteur electronique;
019c7b5a-0e3f-74b4-a563-c361ebc45c01;Capteur electronique;
019c7b5a-ef6a-7380-b821-93331a5d3b50;Capteur electronique;
019c7b5b-0185-7cfd-b245-aadc63ff5ca2;Porte véhicule;
019c7b5d-78be-77cc-81e0-09d36803b74b;Futs de 100 kg de pulpes de betterave;
019c7b60-15d1-7423-a61b-6a43310902dd;paintings;
019c7b61-6b1c-70c3-9425-160053e58a0e;Equipement électroniques;
019c7b62-2922-7fb9-a25d-aa49fe11038a;Equipement électroniques;
019c7b64-1317-7b86-90b0-001ed39d7364;Equipement électroniques;
019c7b64-d64e-716c-9720-4d8c72b6a608;STATUE TERAZZO;ALCOOL
019c7b66-e134-7d72-8d94-51407f62a32e;Décor Boîte aux lettres Blachere Illumination;
019c7b67-445d-7ef2-baa3-97e339eddc47;aile arriere carrosserie kzj73;
019c7b6a-4c91-7d10-b1f2-a50abf7ef366;Pièces;
019c7b6b-1043-7493-92f0-87134e0db1b1;tes;
019c7b6f-73cd-7fbb-8a19-0b0b3187f3f1;Pièces mécaniques;
019c7b71-34e1-7c95-8909-921107e096da;Toit ouvrant;
019c7b72-fbe0-7ae2-b2e8-4649cd5c01f0;une batterie lithium;HAZARDOUS
019c7b74-c592-7f59-ae86-aace017588d6;Statue bois;
019c7b77-460d-73f7-a8f8-17286eaed5be;COUPONS BONS DE REDUCTION;
019c7b7d-a466-7b25-b8c5-da862366a835;2 bidons 30l non dangereux;
019c7b7f-b285-7e52-a400-595e479d5864;6 PO;
019c7b81-e80a-7da3-8b39-411a4ffe406a;colonne visobath;
019c7b83-2c36-7e01-b120-dd8cf6598616;mobilier;
019c7b83-db1e-7a41-b34e-9a6c621f826f;palette VM de bouteille de vin;
019c7b94-a47a-7ae0-b52d-56bed3ca49db;échantillon de soupe de biodéchets;
019c7b99-3a17-76de-822a-8d5ec5d7730e;vin;ALCOOL
019c7b9d-3197-7a9e-9cbe-e8b2324d8437;Compresseur;
019c7ba2-f8b6-724d-b574-0cf0be18b70c;pneu;
019c7ba7-9f97-771f-8268-f47c0865a851;Matériel électronique;
019c7bb1-0238-778d-a933-6f8358aae81e;confiture;
019c7bb7-541f-776f-8f8e-13ddab63e485;safran bateau;
019c7bbf-30e0-7ed7-ac82-007d97e5718a;Demenagement;
019c7bcf-169c-7694-9e80-0feb64d62715;blocs de cire;
019c7bd1-a87a-7798-9ca7-ec361ca2b896;blocs de cire;
019c7bd4-97b3-7174-876f-62b67cefbfa6;Produits manufacturés (chemises);
019c7bd4-d706-7b96-a577-226eb6d929c5;Canapé;
019c7bdf-0641-77d7-98c0-8cf2f0f2cf5e;Ailes de voitures;
019c7c11-7ad4-7f14-80ca-d4102d31cdf5;Vélo électrique en carton;
019c7c18-77d4-7f08-aa2f-acfcfe51b51a;Pare choc;
019c7c21-c8a4-704a-af74-00b450d58440;illuminations de noel;
019c7c23-8fca-73c0-a470-c65f3c84caa2;Pare choc;
019c7c26-b262-71f2-9169-ab1b784c0c30;Etabli;
019c7c3d-cbb4-738b-9e45-187dc8823b6f;2 casiers rangement de bouteilles;
019c7c65-ee8e-7122-a0fb-12bd245dbaf6;Pièce metalique;
019c7c6b-53c2-7875-944c-435426e170f7;Positionneur de soudure;
019c7c6c-4b2c-7340-9963-0ec94508716d;Alimentation;
019c7c6d-5407-7e7d-9bbe-ddec0d5f380f;Alimentation;
019c7c7e-1148-7960-8a2f-6259402415bf;Vêtements et stand;
019c7c89-bc9c-76b8-835d-7338e33f81aa;Dalles plafond;
019c7cba-7838-70b4-a8a4-a5d8df5d1a8d;Boite de vitesse;
019c7cc2-067b-7866-a4d8-02eaaa46fbf0;Roues tracteur agricole;
019c7cda-8315-78c5-9d22-2ed946c4c404;Yes;ALCOOL
019c7cdd-707a-7548-8bfc-45687cadeb86;Paletiseur;
019c7ce5-5070-7459-9e87-19e916cfd334;Vin;ALCOOL
019c7cff-8924-7ec6-a39d-7b1ccbf11ea4;Boissons;
019c7d03-f1b6-7743-8658-a8bae21f600f;Boisson;
019c7d2a-929d-7266-91e9-c872d8184083;Test YWH;
019c7d56-579b-7eb2-b9b9-b7879ebfd09d;Test YWH;
019c7d5a-e34b-7aaa-a5c5-2263585491e7;Test YWH;
019c7df9-edf0-7d6d-81a4-2eaf1513fd78;Imprimante;
019c7e49-eac0-77e8-bf3a-3e9dedb094bb;Equipement agricole;
019c7f0a-6384-7097-9837-249d815bf6f4;variateurs;
019c7f28-fc80-7925-8d84-25096a35bf52;TEST;
019c7f6d-df36-7b27-a272-953648f82845;Jantes avec pneu;
019c7f72-bb36-713f-bf96-0300f6243b05;Vêtements;
019c7f73-1690-7385-bbbc-52d8706c14aa;Vêtements;
019c7f75-6e6e-7102-b2ce-b8d9edd79561;HOME TRAINER VELO;
019c7f7c-58f3-7263-a5a9-dd3ba73dc277;Jantes avec pneu;
019c7f7f-9cbd-7bb9-b2e1-c3943aa696c2;Vin;ALCOOL
019c7f95-d971-7d48-8a67-8265b9b4a9fd;siege auto;
019c7f9a-3db4-7228-ab86-e61d1044c72e;champagne;ALCOOL
019c7f9d-bf05-76ac-ae0c-bb38d930cf48;Jantes;
019c7f9e-60a2-7408-8a0c-9751ea4d9300;Equipement agricole;
019c7fa6-0727-75cf-9df8-27ef764ef721;Equipement agricole;
019c7faf-0356-787b-a032-2a8892c15eda;refrigerateur;
019c7faf-5d1f-7f50-b895-4840e43b31c2;refrigerateur;
019c7fc7-e1fc-77f9-ba4e-86bff6223655;Pieces carroserie;
019c7fe7-682b-761e-94ac-6cb91cd637f8;Roue voiture;
019c800e-4d91-79c2-a897-d4e0463cae38;Pièce agricole;
019c8023-8834-7e24-bd31-13d38c142e2e;BARRES INOX;
019c802a-0e3b-7fa4-ab77-a1a2b19e4c13;Protection;
019c802a-c87a-74a9-b735-77cf250e90a4;BARRES INOX;
019c802c-5451-7552-b748-1c787e100d20;Moteur;
019c802e-1833-70c4-8112-58c9eea87403;Siège;
019c806e-82c5-75e9-a49a-16b2813075fb;vélos dans cartons;
019c806f-406e-78ef-ac32-abc4e9df115a;vélos dans cartons;
019c808b-6528-7d4f-b1f1-47d8240f08b8;carton;
019c8093-653c-72c3-be42-c4a790ba3da3;capot ulm;
019c8094-4d4a-71ec-ad79-2ed7068aeacb;capot ulm;
019c809b-f742-7971-a2fa-b90dbd57be63;Capot 208;
019c809f-23a0-7c12-b46b-9068551abb29;confiture;
019c80a8-04a7-7748-8111-6c3fe7a5ebc5;Fond photo;
019c80b5-5e8a-77a2-8913-b846340a861e;Pavé;
019c80b9-5fcd-73b9-976a-395034635245;Moteur;
019c80bc-a08b-7f3c-b8b1-4860c3906dbb;Motor;
019c80cc-e03b-7cba-9204-17d5a6be18e5;Diffuseur;
019c80df-0994-76af-94c7-c301be9e61d7;SAILING GEAR;
019c80f0-0baf-75d1-8fa7-9d1b3ec0de43;Batterie cusiine;
019c80f1-bcf2-7d72-b3b1-0792aa5d4a56;objet de décoration en verre;
019c80f2-5e01-7ee5-94cf-c9be090046ee;Batterie cusiine;
019c80f5-0feb-7a02-a3c0-85474281f5fc;Batterie cusiine;
019c80f5-831f-7414-b56d-e44c1f451559;Batterie cusiine;
019c80f8-7866-76d0-8888-faf33c0e9e28;Savon liquide;
019c80fc-07b3-7174-96a7-d7ffef982775;pieces detachées;
019c80fe-b8c0-7ad4-ade2-1efc446119f7;Électronique;
019c8113-b008-7d64-824c-3f93663ea311;meubles cuisines;
019c8115-5966-7b04-bdf6-0c3b1217fe8c;bain de soleil;
019c8130-1d40-7e2b-845b-45d8dbf3bd22;Emballage;
019c815a-03cb-7e77-a472-d8f3504ae638;Bouteilles d'eau;
019c8176-acca-7cc7-a46f-80a4097ac72f;6 cartons de livres;
019c818b-c5e5-78a3-a873-6e8adc7d9454;Volières acier;
019c819a-9bfb-79be-9185-1e898ee45444;Paletiseur;
019c81ac-733a-7474-8c66-260010f527ba;Palette fragile machine;
019c83f6-7bce-799a-9b61-35144f733242;semences à planter;
019c842f-e771-7bbf-b5cb-2951d86005d3;electro menager;
019c8432-f29c-7f50-bf80-adbe8a7fee91;electro menager;
019c8434-230e-7b01-a90e-bd2b7eeb04fa;nettoyeur hp;
019c8442-4186-73e6-b37d-50ea78c8b30f;electromenager;
019c844c-5b16-7e87-96c8-18ececff927f;Rouleau Isolant ARMAFLEX;
019c844c-bfc5-7fee-a4bc-12c05664b8b6;2 casiers de stockage de bouteilles;
019c844f-4e98-749b-a855-1754a5e507ce;Pièces agricoles;
019c8451-6d93-77e6-a6b7-71e5de3f1f3e;skis de fond;
019c8458-5359-74c7-a15a-6ff289b5e216;electromenager;
019c8484-8b54-78f2-b8c5-a3933a77985b;Escalier métallique;
019c8489-910b-77d4-b680-95e15aeb6694;PIÈCES DÉTACHÉES AUTO;
019c848a-0723-7838-aa22-5e5ec444eceb;VELO;
019c848f-0702-7272-b18b-b4c4a0940598;Pièces voiture;
019c84a7-4c05-7352-9fa3-aae00900d050;moteur;
019c84a9-3da2-70e7-83d0-7530980daa79;Bouteilles de vins;ALCOOL
019c84b7-fdcc-7b48-9b9b-d11af57b0cd3;Moteur et boite automobile;
019c84c9-69ef-7a9d-bd1b-64c3cc73652b;pieces occasion matériel agricole;
019c84cf-cfdf-78b7-a993-59dd1f417aab;Diffuseur;
019c84e2-6672-775e-a573-46de3860d8d0;Pierre d'encadrement taille;
019c84fe-d2c9-7e32-9e7c-acd298e29c04;Volière acier;
019c84ff-9e73-7c6e-98cb-3046b3add055;Volière acier;
019c84ff-f60f-75c5-944f-2b4042e2f108;Volière acier;
019c8501-0bba-7b3e-b586-4f7d04fe4ab8;Pièces voiture;
019c8508-38c4-75ed-8bca-1414a1248cb5;FLash studio dan sune malette;
019c850b-40de-7076-a2e9-ca0975c842c0;Légumes sec;PERISHABLE
019c850e-5ff0-792b-9fc2-5d1a86f75f08;CAISSON DE VENTILATION;
019c8510-0fcb-7f58-93ff-6bc4445f8f10;Légumes sec;PERISHABLE
019c852c-8697-7e59-8a3d-a46198358a1f;Moteur automobile;
019c8539-0e26-7a9b-bcc1-e6adafe9ad2e;Table;
019c8545-fc22-75bf-b7e0-f1444625c9d7;Moustiquaires;
019c854c-be27-70a7-9b87-11c04b3bcfff;Moteur;
019c8568-ab0e-70bd-9ab7-5432c41043b0;Par choc arrière 4x4;
019c857d-4c4b-7086-84b0-a32b53b38b3a;Moteur voiture;
019c858a-aa9b-77d7-976f-a21e8ac5cd9f;boissons;ALCOOL
019c858d-b8eb-7443-b3ae-58808c9bdf53;vin;ALCOOL
019c8590-a1d4-7761-bb0e-73de0184fa88;PIÈCES DÉTACHÉES AUTO;
019c8592-31b5-7190-ab79-99b278aeaca2;PORTIERE VOITURE;
019c8592-c93c-74e2-9944-85bdf135b000;PORTIERE VOITURE;
019c8597-1cac-7a60-8cac-02e5d1cdf11b;servante d'atelier;
019c8598-245f-7217-9d5d-edab1839054d;Cadres photo. Contenu fragile;
019c859e-67da-73fb-a55d-1a5e37109c7a;Colis divers;
019c85a2-a20c-72ea-a900-0927f1d2a5cc;Colis divers;
019c85ae-5f21-74f5-85ea-6b7fed155aa7;PORTIERE VOITURE;
019c85b4-a1da-7b02-8f8d-32ce60341efc;meuble;
019c85c0-9478-7e0b-8f79-3293aaa18ff5;Peinture;
019c85c7-b6e1-741c-8d0a-ae86ec9c06e4;Linge de maison et vaisselle;
019c85dd-b48a-7d85-90e8-19bf7a4624d7;Pièce auto;
019c860a-5629-76e8-b162-a0cd1e316eee;Vélo;
019c8612-7b33-7ef4-b076-14ebd4961294;Materiel;
019c8613-2c1d-7338-8659-1d65a9dd9160;Riz + boissons;
019c861a-38a0-71f3-b1b1-0c37e9b89420;1 canapé démonté;
019c8622-31e1-7529-bb09-0c94b2904d68;Machine à bois;
019c8638-3b92-7e4e-981c-861c28acdd6e;Rideau de piscine;
019c8638-6ccb-7db1-8e77-153399e97b0d;Bloc moteuir;
019c863e-78db-7087-80d0-1d865f371fd7;moto;
019c8640-9387-70b2-a39e-dddee8479a0d;moto;
019c8648-8bd7-76b9-9439-b8fb0c608e60;Siège automobile;
019c864f-ce2c-752a-a89e-b1c640668215;matériel électronique personnel;
019c8653-a274-7cb7-9176-0e4877232148;Piece automobile;
019c865a-ba34-7154-bc50-e60a0624206e;POELE A BOIS;
019c865b-a6d1-7f77-b01b-0a012410138e;prélèvement;
019c865e-5371-727e-9069-e8f444969bf0;Boîte de vitesse;
019c865e-bc48-719f-8e54-022bb62a4723;Boîte;
019c8669-5c8a-7d0f-a14f-037620054412;sport;
019c866b-0936-7564-9c5d-22f32207fc0a;sport;
019c8682-86f9-7131-90da-63a296cffdc5;Kit piscine;
019c8683-98e3-7a22-a07d-b81ba201d62b;micro-ondes;
019c869d-74ea-7271-b841-057717b7bfff;Pièce agricole;
019c86a7-1ba1-7887-b402-eadca99d13be;Pneu;
019c86b0-19f6-74bb-988f-2a2c2d159b6d;Carton;
019c86b0-c278-77ad-9322-62eccb1f9aae;Carton;
019c86b0-e2cf-7bf0-9df0-e29fc3ddaffe;Carton;
019c86b5-4fa1-7ae0-a85b-3e230587ddce;interface;
019c86b5-53d2-7bd0-928e-27d5ff68218e;interface;
019c86e3-61b0-7905-bc80-8f6373e14001;Baches;
019c86ff-8010-7359-88cb-a8e57a6e48a9;Train avant de tracteur ?;
019c8704-298f-7c16-8466-663cae2b9a8a;capot;
019c872a-c8c2-7473-b2c4-fe9602cb2760;Basket de sport;
019c872c-6252-7902-914f-258a696fc3f3;moteur;
019c8732-d5b7-77d9-bc74-2b8e5f1355ff;Sièges voiture;
019c8797-155a-75aa-a4fa-6e9384af16b2;Equipement informatique;
019c8798-782c-7ecf-9d92-aa46b3eea10d;Equipement informatique;
019c8799-ec8b-7c0a-9e1d-c2423d647065;Equipement informatique;
019c879a-d7e5-76f8-8e8f-c897d72b5877;Equipement informatique;
019c87df-7d5b-71ef-b70b-451be7ed69f1;Parfums;HAZARDOUS
019c8894-0651-7fc6-b36b-012fa3402bb8;pièces pour hayon;
019c8895-010d-7a7c-abe7-b4eaeb4ed417;pièces pour hayon;
019c8896-2976-7702-b961-9b1ce3506089;pièces pour hayon;
019c8896-ca76-7402-8c7a-d4523f89abf6;pièces pour hayon;
019c8897-95b2-7e7e-bb3c-d42b8d073e12;pièces pour hayon;
019c88a1-a9b1-74fd-b315-0a405070a30f;Arbre en acier de 3 metres de long;
019c892a-4703-70e5-9138-c5e9e61f2723;caisse bois;
019c8939-0ff2-7c34-abb2-df3afaafc3ed;Coffre fort;
019c8956-e9cd-7235-96d5-1ca63a328f6d;Confiture;ALCOOL
019c8959-b72d-7cea-a288-2bd53e8d6394;Vêtements liturgiques;
019c8963-c795-7f6b-aa30-14077dcd3b5e;2 casiers à bouteilles;
019c8968-fab2-7a44-8767-5c75024f7a45;Produit Entretien;
019c8969-5ff3-7251-9219-a4a8e2cd986b;Tentes glamping;
019c896b-a683-74cc-84ee-5b6280d05ece;electromenager;
019c896c-6092-7bca-9146-209b9d7c0b97;Carton avec des rideaux;
019c896f-98c8-7f13-954c-4fcb364dce41;fragile;
019c8974-bb31-73cd-b200-1ac4387c675a;electromenager;
019c8977-aff5-75ca-9715-6cbdb269b16b;electromenager;
019c897a-7e02-731b-9de6-011ebc769679;moto;
019c897a-f197-7d10-b92b-5e2dc57f322a;Deux pots de peinture;
019c897b-3f93-740b-85b3-63e461db0309;moto;
019c898d-fa1b-7dd6-b7bb-a6db196be656;Objet personnel;
019c898f-68c8-787c-8f47-b94eac49d201;Pochoirs et livrets;
019c8997-a5b4-7b3c-92b4-223bdaeabf16;machine outil;
019c899a-641b-7920-a336-094ec828bd33;Pont auto de 4.8m et de environ 1.6 tonnes+pupitre;
019c899c-901b-7a3b-99d4-c8226ef924b6;Matériel scénique;
019c89a3-c274-739a-ad45-8291d75622bf;Brique;
019c89a4-6d51-75ac-b1ab-901c3731edf6;appreils electroniques;
019c89a7-2f9b-7b46-8820-b770fa651f5f;Bouteilles;ALCOOL
019c89a7-a3f0-75fe-9c22-a8268760db2b;colis tube long, lèger et fragile.;
019c89a8-025a-7b30-bfe3-b429ef5a0407;Boite carton;
